1980,230703,南岔区
1980,230704,友好区
1980,230705,西林区
1980,230706,翠峦区
1980,230707,新青区
1980,230708,美溪区
1980,230709,大丰区
1980,230710,五营区
1980,230711,乌敏河区
1980,230712,东风区
1980,230713,带岭区
1980,230714,乌伊岭区
1980,230715,红星区
1980,230716,上甘岭区
1980,230721,铁力县
1980,230722,嘉荫县
1980,232100,绥化地区
1980,232121,海伦县
1980,232122,肇东县
1980,232123,绥化县
1980,232124,安达县
1980,232125,望奎县
1980,232126,兰西县
1980,232127,青冈县
1980,232128,肇源县
1980,232129,肇州县
1980,232130,庆安县
1980,232131,明水县
1980,232132,绥棱县
1980,232200,松花江地区
1980,232221,五常县
1980,232222,双城县
1980,232223,巴彦县
1980,232224,呼兰县
1980,232225,宾县
1980,232226,阿城县
1980,232227,尚志县
1980,232228,木兰县
1980,232229,延寿县
1980,232230,通河县
1980,232231,方正县
1980,232300,嫩江地区
1980,232321,讷河县
1980,232322,拜泉县
1980,232323,龙江县
1980,232324,依安县
1980,232325,克山县
1980,232326,甘南县
1980,232327,泰来县
1980,232328,克东县
1980,232329,富裕县
1980,232330,林甸县
1980,232331,杜尔伯特蒙古族自治县
1980,232400,合江地区
1980,232401,佳木斯市
1980,232402,七台河市
1980,232403,永红区
1980,232404,向阳区
1980,232405,前进区
1980,232406,东风区
1980,232411,郊区
1980,232421,桦南县
1980,232422,集贤县
1980,232423,宝清县
1980,232424,富锦县
1980,232425,依兰县
1980,232426,勃利县
1980,232427,汤原县
1980,232428,桦川县
1980,232429,萝北县
1980,232430,绥滨县
1980,232431,饶河县
1980,232432,同江县
1980,232433,抚远县
1980,232500,牡丹江地区
1980,232501,牡丹江市
1980,232502,东凤区
1980,232503,先锋区
1980,232504,爱民区
1980,232505,阳明区
1980,232511,郊区
1980,232521,海林县
1980,232522,宁安县
1980,232523,林口县
1980,232524,密山县
1980,232525,穆棱县
1980,232526,虎林县
1980,232527,鸡东县
1980,232528,东宁县
1980,232581,绥芬河市
1980,232600,黑河地区
1980,232601,黑河市
1980,232621,嫩江县
1980,232622,北安县
1980,232623,德都县
1980,232624,爱辉县
1980,232625,逊克县
1980,232626,孙吴县
1980,232700,大兴安岭地区
1980,232721,呼玛县
1980,310000,上海市
1980,310101,黄浦区
1980,310102,南市区
1980,310103,卢湾区
1980,310104,徐汇区
1980,310105,长宁区
1980,310106,静安区
1980,310107,普陀区
1980,310108,闸北区
1980,310109,虹口区
1980,310110,杨浦区
1980,310111,吴淞区
1980,310201,上海县
1980,310202,嘉定县
1980,310203,宝山县
1980,310204,川沙县
1980,310205,南汇县
1980,310206,奉贤县
1980,310207,松江县
1980,310208,金山县
1980,310209,青浦县
1980,310210,崇明县
1980,320000,江苏省
1980,320100,南京市
1980,320102,玄武区
1980,320103,白下区
1980,320104,秦淮区
1980,320105,建邺区
1980,320106,鼓楼区
1980,320107,下关区
1980,320111,浦口区
1980,320112,大厂区
1980,320113,栖霞区
1980,320114,雨花区
1980,320121,江宁县
1980,320122,江浦县
1980,320123,六合县
1980,320200,无锡市
1980,320202,崇安区
1980,320203,南长区
1980,320204,北塘区
1980,320300,徐州市
1980,320302,鼓楼区
1980,320303,云龙区
1980,320304,矿区
1980,320305,贾汪区
1980,320311,郊区
1980,320400,常州市
1980,320402,天宁区
1980,320403,广化区
1980,320404,钟楼区
1980,320405,戚墅堰区
1980,320500,苏州市
1980,320502,沧浪区
1980,320503,平江区
1980,320504,金阊区
1980,320600,南通市
1980,320602,城中区
1980,320603,港闸区
1980,320611,郊区
1980,320700,连云港市
1980,320702,连云港区
1980,320703,盐区
1980,320704,新浦区
1980,320705,海州区
1980,322100,徐州地区
1980,322121,丰县
1980,322122,沛县
1980,322123,铜山县
1980,322124,睢宁县
1980,322125,邳县
1980,322126,新沂县
1980,322127,东海县
1980,322128,赣榆县
1980,322200,淮阴地区
1980,322201,清江市
1980,322221,淮阴县
1980,322222,灌云县
1980,322223,灌南县
1980,322224,沭阳县
1980,322225,宿迁县
1980,322226,泗阳县
1980,322227,涟水县
1980,322228,泗洪县
1980,322229,淮安县
1980,322230,洪泽县
1980,322231,盱眙县
1980,322232,金湖县
1980,322300,盐城地区
1980,322321,响水县
1980,322322,滨海县
1980,322323,阜宁县
1980,322324,射阳县
1980,322325,建湖县
1980,322326,盐城县
1980,322327,大丰县
1980,322328,东台县
1980,322400,扬州地区
1980,322401,扬州市
1980,322402,泰州市
1980,322421,兴化县
1980,322422,高邮县
1980,322423,宝应县
1980,322424,靖江县
1980,322425,泰兴县
1980,322426,江都县
1980,322427,邗江县
1980,322428,泰县
1980,322429,仪征县
1980,322500,南通地区
1980,322521,海安县
1980,322522,如皋县
1980,322523,如东县
1980,322524,南通县
1980,322525,海门县
1980,322526,启东县
1980,322600,镇江地区
1980,322601,镇江市
1980,322621,丹徒县
1980,322622,武进县
1980,322623,丹阳县
1980,322624,句容县
1980,322625,金坛县
1980,322626,溧水县
1980,322627,高淳县
1980,322628,溧阳县
1980,322629,宜兴县
1980,322630,扬中县
1980,322700,苏州地区
1980,322721,江阴县
1980,322722,无锡县
1980,322723,沙洲县
1980,322724,常熟县
1980,322725,太仓县
1980,322726,昆山县
1980,322727,吴县
1980,322728,吴江县
1980,330000,浙江省
1980,330100,杭州市
1980,330102,上城区
1980,330103,下城区
1980,330104,江干区
1980,330105,拱墅区
1980,330106,西湖区
1980,330107,半山区
1980,330121,萧山县
1980,330122,桐庐县
1980,330123,富阳县
1980,330124,临安县
1980,330125,余杭县
1980,330126,建德县
